section,subsection,page,markers,marker_roles,name,qualifier,address,cross_reference,canvas_fragment,image
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),‖,General Stationers,Ford K. J.,,Upper st. Hornsey rw. Isling,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),§,Librarians,Fores Henry P.,,3 Spur st. Leicester sq,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,Foster Miss M. E.,,24 Aylesbury st. Clknwl,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Fox Charles,,67 Paternoster row,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674#xywh=1740,2465,895,58",0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†‖,Publishers; General Stationers,Fraser James,,215 Regent street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674#xywh=1679,1446,1039,52",0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),c‖,Bookbinders; General Stationers,Fryer J.,,"15 Gower st. north, New road",,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Fullarton A. & Co.,,12 King's sq. Goswell rd,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),§,Librarians,George John N.,,66 Upper Berkeley st,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Gilbert & Grattan,,51 Paternoster row,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Gilbert G.,,2 Green Arbour sq. O. Bailey,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,Gilbert Samuel,who.,26 Paternoster row,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674#xywh=1672,3483,2278,57",0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),‖,General Stationers,Ginger Godfree Wm.,,21 College street,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,Gladding John,,"20 City road, Finsbury sq",,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,Gladding Rob.,,97 & 98 Whitechapel road,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Glover James,,"Water lane, Fleet street",,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),‖*,General Stationers; Printers,Gooch Edw. F.,,55 King Wm. st. City,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,Goodwin Edward,,"2 Shoe lane, Fleet st",,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),‖,General Stationers,Gordon James,,146 Leadenhall street,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Grattan & Gilbert,map publishers; agents to the honourable Board of Ordnance,51 Paternoster row,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674#xywh=1744,2400,2195,60",0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Green John,,121 Newgate street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674#xywh=1678,2526,2095,64",0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,Greenland Geo. & Alfred,,38 Poultry,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,Gregory Isaac,,6 Chapel st. Tott. ct. rd,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),‖,General Stationers,Griffith William,,41 Goswell road,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Groombridge R.,,6 Panyer al. Newgate st,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),‖a,General Stationers; Newsvenders,Hailes Nathl.,,49 Jermyn st. St. James's,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,Haljday J. P.,,20 Charlotte rw. Walworth rd,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,"Hamilton, Adams & Co.",,33 Paternoster row,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,Hanton John,,9 Musuem st. Bloomsbury,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674#xywh=614,3740,811,52",0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),*§‖,Printers; Librarians; General Stationers,Harris Mrs. E.,,96 High st. Shadwell,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),‖,General Stationers,Harris Henry,,18 Bridge st. Westminster,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,Harris John,,21 Ludgate street,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,Harris Miss S.,,6 Opera arcade,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674#xywh=1675,3420,2275,57",0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Harvey & Darton,,55 Gracechurch st,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Hatchard John & Son,,187 Piccadilly,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),a,Newsvenders,Hattersley Wm.,,43 Regent st. Wstmn,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Hearne John,old,81 Strand,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,Heath William,,29½ Lincoln's inn fields,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),‖,General Stationers,Henderson George,,2 Old Bailey,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),‖,General Stationers,Henningham & Hollis,,5 Mount street,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),c‖,Bookbinders; General Stationers,Hering Henry,,9 Newman street,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†*a,Publishers; Printers; Newsvenders,Hetherington Henry,,126 Strand,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),*,Printers,Hex William,,"6 East road, City road",,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Hextall Fred.,,11 Catherine st. Strand,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),‖a,General Stationers; Newsvenders,Hicks Robert,,106 Crawford street,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†‖,Publishers; General Stationers,Higham Mary & S.,,54 Chiswell street,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,Higly Mrs. Elizabeth,,3 Eyre st. hill,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,Hobson G.,,8 Crombie's r. Commerl. rd. ea,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Hodgson Orlando,,111 Fleet street,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Hookham Thomas,,15 Old Bond street,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),§,Librarians,Horne George & Co.,,105 Cheapside,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),a,Newsvenders,Horne John,,19 Leicester square,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674#xywh=2828,2469,599,52",0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),‖a,General Stationers; Newsvenders,Horne W. M.,,2 Skinner's st. New road,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),§a,Librarians; Newsvenders,Horsman Jas.,,9 Brownlow st. Bedfd. row,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),‖,General Stationers,Houghton James,,98 Jermyn street,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†*‖†¶,Publishers; Printers; General Stationers; Publishers; Printsellers,Houlston & Hughes,,154 Strand,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Houlston & Stoneman,,65 Paternoster r,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),‖§†,General Stationers; Librarians; Publishers,Houlston William,,35 High Holborn,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,Howard Mrs. Esther,,33 Gray's inn lane,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,Huett Noah,,141 High Holborn,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),‖,General Stationers,Hughes Hugh,,15 St. Martin's le grand,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),§‖,Librarians; General Stationers,Hurren Mrs. S.,,45 Curtain rd. Shoredit,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†‖,Publishers; General Stationers,Hurst Thomas,,5 St. Paul's church yd,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),*¶a,Printers; Printsellers; Newsvenders,Iley Mrs. Elbth.,,2 Stafford st. Bond st,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),‖,General Stationers,Inglis John,,13 Tysoe st. Exmouth st,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Jackson & Walford,,18 St. Paul's ch. yd,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),‖,General Stationers,Jackson John,,13 Agar st. West Strand,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),‖,General Stationers,Jackson John Hen.,,Islington green,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),‖,General Stationers,Jeffery William,,"7 George yard, Lombard st",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674#xywh=2784,1442,945,57",0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†¶,Publishers; Printsellers,Jennings Robert,,62 Cheapside,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,Jerrey Samuel,,32 Tabernacle walk,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Johnson Henry,,49 Paternoster row,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Jones & Co.,,32 Finsbury place,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674#xywh=2815,4557,1008,59",0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),a,Newsvenders,Jones & Yarrell,,Bury st. St. James's,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Jones Jas.,,5 Horse shoe ct. Ludgate hill,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),‖,General Stationers,Jones John,,"6 King street, Tower hill",,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),c,Bookbinders,Jones J.,old,73 Princes st. Leicstr. sq,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),‖a,General Stationers; Newsvenders,Jones John Emanuel,,59 Crawford st,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Jones Thos.,catholic,63 Parnstr. row,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Joy William,,44 Paternoster row,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),‖c,General Stationers; Bookbinders,Kaines Mrs. M.,,"New road, St. Geo. ea",,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Keating Geo.,catholic,38 South st. Manchester square,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),§‖,Librarians; General Stationers,Keats Joseph,,143 Sloane street,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Kelly Thomas,,16 Paternoster row,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,Kendrick John,,"4 Charlotte row, City",,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,Kenneth Wm.,,22 Gt. Russell st. Cov. gar,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,Kennett R. J.,old,14 York st. Cov. gar,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,Kernot Henry,,42 Castle st. Leicester sq,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),‖†a,General Stationers; Publishers; Newsvenders,Kerr Wm.,,32 Duke st. Manchester sq,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,Kettle Charles,,255 High Holborn,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),a,Newsvenders,Kettle John,,117 High Holborn,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),a,Newsvenders,Kettle Wm.,,13 Little Queen st. Holborn,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674#xywh=2809,3674,1145,56",0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Kidd & Hodgson,pub. of Bent's Lit. Adv.,Aldine chambs. 13 Paternost. rw,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Kidd Wm.,,7 Tavistock st. Covent gard,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674#xywh=606,2977,641,55",0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,Kimpton Benj.,old,8 Hand ct. Holborn,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),§‖a,Librarians; General Stationers; Newsvenders,Kimpton J. M.,,68 Gt. Russell st. Blms,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Kirby Ralph S.,,20 Warwick la. Nwgt. st,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),‖a,General Stationers; Newsvenders,Kissick John,,10 Tottenham ct. road,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Knight Charles & Co.,,22 Ludgate street,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Lacey Edwd.,who.,76 St. Paul's ch. yd,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),*‖§,Printers; General Stationers; Librarians,Lambert Alf.,,15 Gt. Suffolk st. Boro',,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),‖,General Stationers,Lanchenick Claudius,,5 Brompton row,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),*§‖a,Printers; Librarians; General Stationers; Newsvenders,Lawless Edward D.,,13 Philpot lane,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),*b,Printers; Account-book makers,Layton Charles & Edwin,,150 Fleet st,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),a,Newsvenders,Leathwaite John,,1 Pope's head alley,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Levy Isabella Mrs.,,17 Crutchedfriars,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,Lewis Lewis A.,,125 Fleet street,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),¶,Printsellers,Lincoln W. S.,,3 Cheltenham pl. West rd,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†‖a,Publishers; General Stationers; Newsvenders,Lloyd Edmund,,57 Harley street,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),†,Publishers,Longman & Co.,,39 Paternoster row,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),§‖,Librarians; General Stationers,Low Sampson,,42 Lamb's Conduit st,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),§‖¶,Librarians; General Stationers; Printsellers,M'Clary Henry Jas.,,32 St. James's st,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,M'Combie George John,,17 Barbican,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 647 (scan 675),,,M'Lachlan J.,,"19 Ship yard, Temple bar",,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27075/canvas/c674,0002_p16445coll4:27075.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,MackenzieWm.,,11 Brunswick pl.Islingtn,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,536,1113,57",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),a,Newsvenders,M'Shee J.,,27 Bean st. Friar st.Blkfriars,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,600,1113,57",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),c,Bookbinders,Mackie Robt.,,30 Greek st. Soho,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,660,920,68",0003_p16445coll4:27076.jpg
